<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
     43.57057,  -1004.00000,     23.45900,    -16.55051
     44.17572,  -1067.00000,     23.45898,    -16.57047
     44.78086,  -1128.00000,     23.45897,    -16.59042
     45.38601,  -1192.00000,     23.45896,    -16.61038
     45.99116,  -1291.00000,     23.45894,    -16.63034
     46.59631,  -1328.00000,     23.45893,    -16.65029
     47.20145,  -1372.00000,     23.45891,    -16.67025
     47.80660,  -1427.00000,     23.45890,    -16.69021
     48.41175,  -1489.00000,     23.45888,    -16.71016
     49.01689,  -1619.00000,     23.45887,    -16.73012
     49.62204,  -1668.00000,     23.45886,    -16.75007
     50.22719,  -1704.00000,     23.45884,    -16.77003
     50.83233,  -1711.00000,     23.45883,    -16.78999
     51.43748,  -1721.00000,     23.45881,    -16.80994
     52.04263,  -1740.00000,     23.45880,    -16.82990
     52.64777,  -1733.00000,     23.45879,    -16.84986
     53.25292,  -1726.00000,     23.45877,    -16.86981
     53.85807,  -1730.00000,     23.45876,    -16.88977
     54.46321,  -1737.00000,     23.45874,    -16.90973
     55.06836,  -1747.00000,     23.45873,    -16.92968
     55.67351,  -1759.00000,     23.45871,    -16.94964
     56.27865,  -1769.00000,     23.45870,    -16.96960
     56.88380,  -1785.00000,     23.45868,    -16.98955
     57.48895,  -1795.00000,     23.45867,    -17.00951
     58.09410,  -1742.00000,     23.45866,    -17.02947
     58.69924,  -1702.00000,     23.45864,    -17.04942
     59.30439,  -1673.00000,     23.45863,    -17.06938
     59.90954,  -1651.00000,     23.45861,    -17.08933
     60.51468,  -1658.00000,     23.45860,    -17.10929
     61.11983,  -1699.00000,     23.45858,    -17.12925
     61.72498,  -1746.00000,     23.45857,    -17.14920
     62.33012,  -1745.00000,     23.45856,    -17.16916
     62.93527,  -1746.00000,     23.45854,    -17.18912
     63.54042,  -1749.00000,     23.45853,    -17.20907
     64.14556,  -1752.00000,     23.45851,    -17.22903
     64.75071,  -1772.00000,     23.45850,    -17.24899
     65.35586,  -1780.00000,     23.45848,    -17.26894
     65.96100,  -1801.00000,     23.45847,    -17.28890
     66.56615,  -1812.00000,     23.45846,    -17.30886
     67.17130,  -1821.00000,     23.45844,    -17.32881
     67.77644,  -1833.00000,     23.45843,    -17.34877
     68.38159,  -1835.00000,     23.45841,    -17.36872
     68.98674,  -1831.00000,     23.45840,    -17.38868
     69.59188,  -1803.00000,     23.45838,    -17.40864
     70.19703,  -1758.00000,     23.45837,    -17.42859
     70.80218,  -1730.00000,     23.45835,    -17.44855
     71.40733,  -1874.00000,     23.45834,    -17.46851
     72.01247,  -1883.00000,     23.45833,    -17.48846
     72.61762,  -1805.00000,     23.45831,    -17.50842
     73.22277,  -1737.00000,     23.45830,    -17.52838
     73.82791,  -1717.00000,     23.45828,    -17.54833
     74.43306,  -1731.00000,     23.45827,    -17.56829
     75.03821,  -1734.00000,     23.45825,    -17.58825
     75.64335,  -1739.00000,     23.45824,    -17.60820
     76.24850,  -1749.00000,     23.45822,    -17.62816
     76.85365,  -1758.00000,     23.45821,    -17.64812
     77.45879,  -1740.00000,     23.45820,    -17.66807
     78.06394,  -1732.00000,     23.45818,    -17.68803
     78.66909,  -1730.00000,     23.45817,    -17.70798
     79.27423,  -1670.00000,     23.45815,    -17.72794
     79.87938,  -1577.00000,     23.45814,    -17.74790
     80.48453,  -1481.00000,     23.45812,    -17.76785
     81.08967,  -1366.00000,     23.45811,    -17.78781
     81.69482,  -1289.00000,     23.45809,    -17.80777
     82.29997,  -1276.00000,     23.45808,    -17.82772
     82.90511,  -1327.00000,     23.45807,    -17.84768
     83.51026,  -1536.00000,     23.45805,    -17.86764
     84.11541,  -1604.00000,     23.45804,    -17.88759
     84.72056,  -1618.00000,     23.45802,    -17.90755
     85.32570,  -1606.00000,     23.45801,    -17.92751
     85.93085,  -1598.00000,     23.45799,    -17.94746
     86.53600,  -1623.00000,     23.45798,    -17.96742
     87.14114,  -1565.00000,     23.45797,    -17.98738
     87.74629,  -1453.00000,     23.45795,    -18.00733
     88.35144,  -1325.00000,     23.45794,    -18.02729
     88.95658,  -1239.00000,     23.45792,    -18.04724
     89.56173,  -1271.00000,     23.45791,    -18.06720
     90.16688,  -1344.00000,     23.45789,    -18.08716
     90.77202,  -1426.00000,     23.45788,    -18.10711
     91.37717,  -1505.00000,     23.45786,    -18.12707
     91.98232,  -1566.00000,     23.45785,    -18.14703
     92.58746,  -1610.00000,     23.45783,    -18.16698
     93.19261,  -1638.00000,     23.45782,    -18.18694
     93.79776,  -1640.00000,     23.45781,    -18.20690
     94.40290,  -1633.00000,     23.45779,    -18.22685
     95.00805,  -1627.00000,     23.45778,    -18.24681
     95.61320,  -1637.00000,     23.45776,    -18.26677
     96.21834,  -1636.00000,     23.45775,    -18.28672
     96.82349,  -1632.00000,     23.45773,    -18.30668
     97.42864,  -1627.00000,     23.45772,    -18.32663
     98.03379,  -1626.00000,     23.45770,    -18.34659
     98.63893,  -1637.00000,     23.45769,    -18.36655
     99.24408,  -1674.00000,     23.45767,    -18.38650
     99.84923,  -1688.00000,     23.45766,    -18.40646
    100.45437,  -1687.00000,     23.45765,    -18.42642
    101.05952,  -1685.00000,     23.45763,    -18.44637
    101.66467,  -1688.00000,     23.45762,    -18.46633
    102.26981,  -1664.00000,     23.45760,    -18.48629
    102.87496,  -1641.00000,     23.45759,    -18.50624
    103.48011,  -1637.00000,     23.45757,    -18.52620
    104.08525,  -1639.00000,     23.45756,    -18.54616
    104.69040,  -1633.00000,     23.45754,    -18.56611
    105.29555,  -1619.00000,     23.45753,    -18.58607
    105.90069,  -1614.00000,     23.45751,    -18.60603
    106.50584,  -1614.00000,     23.45750,    -18.62598
    107.11099,  -1618.00000,     23.45749,    -18.64594
    107.71613,  -1603.00000,     23.45747,    -18.66589
    108.32128,  -1666.00000,     23.45746,    -18.68585
    108.92643,  -1717.00000,     23.45744,    -18.70581
    109.53157,  -1758.00000,     23.45743,    -18.72576
    110.13672,  -1798.00000,     23.45741,    -18.74572
    110.74187,  -1844.00000,     23.45740,    -18.76568
    111.34702,  -1923.00000,     23.45738,    -18.78563
    111.95216,  -1959.00000,     23.45737,    -18.80559
    112.55731,  -1990.00000,     23.45735,    -18.82555
    113.16246,  -2024.00000,     23.45734,    -18.84550
    113.76760,  -2052.00000,     23.45732,    -18.86546
    114.37275,  -2071.00000,     23.45731,    -18.88542
    114.97790,  -2100.00000,     23.45729,    -18.90537
    115.58304,  -2079.00000,     23.45728,    -18.92533
    116.18819,  -2037.00000,     23.45727,    -18.94529
    116.79334,  -1992.00000,     23.45725,    -18.96524
    117.39848,  -1956.00000,     23.45724,    -18.98520
    118.00363,  -1975.00000,     23.45722,    -19.00515
    118.60878,  -1989.00000,     23.45721,    -19.02511
    119.21392,  -1981.00000,     23.45719,    -19.04507
    119.81907,  -1943.00000,     23.45718,    -19.06502
    120.42422,  -1875.00000,     23.45716,    -19.08498
    121.02936,  -1668.00000,     23.45715,    -19.10494
    121.63451,  -1540.00000,     23.45713,    -19.12489
    122.23966,  -1440.00000,     23.45712,    -19.14485
    122.84481,  -1409.00000,     23.45710,    -19.16481
    123.44995,  -1441.00000,     23.45709,    -19.18476
    124.05510,  -1517.00000,     23.45707,    -19.20472
    124.66025,  -1540.00000,     23.45706,    -19.22468
    125.26539,  -1557.00000,     23.45705,    -19.24463
    125.87054,  -1575.00000,     23.45703,    -19.26459
    126.47569,  -1594.00000,     23.45702,    -19.28454
    127.08083,  -1585.00000,     23.45700,    -19.30450
    127.68598,  -1561.00000,     23.45699,    -19.32446
    128.29113,  -1524.00000,     23.45697,    -19.34441
    128.89627,  -1483.00000,     23.45696,    -19.36437
    129.50142,  -1424.00000,     23.45694,    -19.38433
    130.10657,  -1177.00000,     23.45693,    -19.40428
    130.71171,  -1070.00000,     23.45691,    -19.42424
    131.31686,   -931.00000,     23.45690,    -19.44420
    131.92201,   -759.00000,     23.45688,    -19.46415
    132.52715,   -558.00000,     23.45687,    -19.48411
    133.13230,   -125.00000,     23.45685,    -19.50407
    133.73745,     84.00000,     23.45684,    -19.52402
    134.34259,    308.00000,     23.45683,    -19.54398
    134.94774,    544.00000,     23.45681,    -19.56394
    135.55289,    755.00000,     23.45679,    -19.58389
    136.15804,    919.00000,     23.45678,    -19.60385
    136.76318,   1080.00000,     23.45677,    -19.62380
    137.36833,   1039.00000,     23.45675,    -19.64376
    137.97348,    970.00000,     23.45674,    -19.66372
    138.57862,    883.00000,     23.45672,    -19.68367
    139.18377,    779.00000,     23.45671,    -19.70363
    139.78892,    601.00000,     23.45669,    -19.72359
    140.39406,    569.00000,     23.45668,    -19.74354
    140.99921,    561.00000,     23.45666,    -19.76350
    141.60436,    547.00000,     23.45665,    -19.78346
    142.20950,    535.00000,     23.45663,    -19.80341
    142.81465,    533.00000,     23.45662,    -19.82337
    143.41980,    563.00000,     23.45660,    -19.84333
    144.02494,    681.00000,     23.45659,    -19.86328
    144.63009,    728.00000,     23.45657,    -19.88324
    145.23524,    749.00000,     23.45656,    -19.90320
    145.84038,    736.00000,     23.45654,    -19.92315
    146.44553,    714.00000,     23.45653,    -19.94311
    147.05068,    681.00000,     23.45651,    -19.96306
    147.65582,    651.00000,     23.45650,    -19.98302
    148.26097,    624.00000,     23.45649,    -20.00298
    148.86612,    638.00000,     23.45647,    -20.02293
    149.47127,    672.00000,     23.45645,    -20.04289
    150.07641,    672.00000,     23.45644,    -20.06285
    150.68156,    666.00000,     23.45642,    -20.08280
    151.28671,    707.00000,     23.45641,    -20.10276
    151.89185,    770.00000,     23.45640,    -20.12272
    152.49700,    778.00000,     23.45638,    -20.14267
    153.10215,    775.00000,     23.45637,    -20.16263
    153.70729,    770.00000,     23.45635,    -20.18259
    154.31244,    765.00000,     23.45634,    -20.20254
    154.91759,    767.00000,     23.45632,    -20.22250
    155.52273,    783.00000,     23.45631,    -20.24245
    156.12788,    783.00000,     23.45629,    -20.26241
    156.73303,    768.00000,     23.45628,    -20.28237
    157.33817,    753.00000,     23.45626,    -20.30232
    157.94332,    747.00000,     23.45625,    -20.32228
    158.54847,    833.00000,     23.45623,    -20.34224
    159.15361,    886.00000,     23.45622,    -20.36219
    159.75876,    907.00000,     23.45620,    -20.38215
    160.36391,    869.00000,     23.45619,    -20.40211
    160.96905,    797.00000,     23.45617,    -20.42206
    161.57420,    706.00000,     23.45616,    -20.44202
    162.17935,    726.00000,     23.45614,    -20.46198
    162.78450,    768.00000,     23.45613,    -20.48193
    163.38964,    801.00000,     23.45611,    -20.50189
    163.99479,    807.00000,     23.45610,    -20.52185
    164.59994,    784.00000,     23.45608,    -20.54180
    165.20508,    783.00000,     23.45607,    -20.56176
    165.81023,    815.00000,     23.45605,    -20.58171
    166.41538,    843.00000,     23.45604,    -20.60167
    167.02052,    869.00000,     23.45602,    -20.62163
    167.62567,    945.00000,     23.45601,    -20.64158
    168.23082,    978.00000,     23.45599,    -20.66154
    168.83596,    999.00000,     23.45598,    -20.68150
    169.44111,   1011.00000,     23.45596,    -20.70145
    170.04626,   1020.00000,     23.45595,    -20.72141
    170.65140,   1049.00000,     23.45593,    -20.74137
    171.25655,   1216.00000,     23.45592,    -20.76132
    171.86170,   1327.00000,     23.45590,    -20.78128
    172.46684,   1422.00000,     23.45589,    -20.80124
    173.07199,   1480.00000,     23.45587,    -20.82119
    173.67714,   1543.00000,     23.45586,    -20.84115
    174.28229,   1556.00000,     23.45584,    -20.86111
    174.88743,   1563.00000,     23.45583,    -20.88106
    175.49258,   1585.00000,     23.45581,    -20.90102
    176.09773,   1630.00000,     23.45580,    -20.92097
    176.70287,   1675.00000,     23.45578,    -20.94093
    177.30802,   1767.00000,     23.45577,    -20.96089
    177.91317,   1837.00000,     23.45575,    -20.98084
    178.51831,   1908.00000,     23.45574,    -21.00080
    179.12346,   1970.00000,     23.45572,    -21.02076
    179.72861,   2017.00000,     23.45571,    -21.04071
    180.33375,   1962.00000,     23.45569,    -21.06067
    180.93890,   1934.00000,     23.45568,    -21.08063
    181.54405,   1972.00000,     23.45566,    -21.10058
    182.14919,   2044.00000,     23.45565,    -21.12054
    182.75434,   2097.00000,     23.45563,    -21.14050
    183.35949,   2026.00000,     23.45562,    -21.16045
    183.96463,   1931.00000,     23.45560,    -21.18041
    184.56978,   1850.00000,     23.45559,    -21.20036
    185.17493,   1801.00000,     23.45557,    -21.22032
    185.78007,   1807.00000,     23.45556,    -21.24028
    186.38522,   1861.00000,     23.45554,    -21.26023
    186.99037,   2086.00000,     23.45553,    -21.28019
    187.59552,   2404.00000,     23.45551,    -21.30015
    188.00678,   2404.00000,     23.45550,    -21.31371
