<a href="http://www.actgate.com/pipe.html" target="_blank" ><img src="http://quickmap.lroc.asu.edu/img/pipe_logo_40.jpg" /></a>

<br /><br />

position,GLD100,lon,lat
     68.10855,  -1441.00000,     22.72178,    -18.06840
     68.68089,  -1426.00000,     22.74164,    -18.06853
     69.25323,  -1403.00000,     22.76149,    -18.06866
     69.82557,  -1406.00000,     22.78134,    -18.06878
     70.39791,  -1435.00000,     22.80120,    -18.06890
     70.97025,  -1431.00000,     22.82105,    -18.06902
     71.54259,  -1324.00000,     22.84090,    -18.06914
     72.11494,  -1296.00000,     22.86076,    -18.06926
     72.68728,  -1277.00000,     22.88061,    -18.06937
     73.25962,  -1250.00000,     22.90046,    -18.06948
     73.83196,  -1214.00000,     22.92032,    -18.06959
     74.40430,  -1212.00000,     22.94017,    -18.06970
     74.97664,  -1218.00000,     22.96002,    -18.06981
     75.54898,  -1212.00000,     22.97988,    -18.06991
     76.12132,  -1192.00000,     22.99973,    -18.07002
     76.69366,  -1192.00000,     23.01958,    -18.07012
     77.26600,  -1184.00000,     23.03944,    -18.07021
     77.83834,  -1176.00000,     23.05929,    -18.07031
     78.41068,  -1188.00000,     23.07914,    -18.07040
     78.98302,  -1180.00000,     23.09900,    -18.07050
     79.55537,  -1163.00000,     23.11885,    -18.07059
     80.12771,  -1136.00000,     23.13870,    -18.07067
     80.70005,  -1137.00000,     23.15856,    -18.07076
     81.27239,  -1147.00000,     23.17841,    -18.07084
     81.84473,  -1154.00000,     23.19827,    -18.07093
     82.41707,  -1145.00000,     23.21812,    -18.07101
     82.98941,  -1116.00000,     23.23797,    -18.07108
     83.56175,  -1079.00000,     23.25783,    -18.07116
     84.13409,  -1006.00000,     23.27768,    -18.07123
     84.70643,   -970.00000,     23.29753,    -18.07131
     85.27877,   -940.00000,     23.31739,    -18.07137
     85.85111,   -948.00000,     23.33724,    -18.07144
     86.42345,   -985.00000,     23.35710,    -18.07151
     86.99580,  -1090.00000,     23.37695,    -18.07157
     87.56814,  -1119.00000,     23.39680,    -18.07163
     88.14048,  -1141.00000,     23.41666,    -18.07169
     88.71282,  -1161.00000,     23.43651,    -18.07175
     89.28516,  -1204.00000,     23.45637,    -18.07181
     89.85750,  -1243.00000,     23.47622,    -18.07186
     90.42984,  -1271.00000,     23.49607,    -18.07191
     91.00218,  -1302.00000,     23.51593,    -18.07196
     91.57452,  -1381.00000,     23.53578,    -18.07201
     92.14686,  -1426.00000,     23.55564,    -18.07205
     92.71920,  -1444.00000,     23.57549,    -18.07210
     93.29154,  -1458.00000,     23.59534,    -18.07214
     93.86388,  -1464.00000,     23.61520,    -18.07218
     94.43623,  -1509.00000,     23.63505,    -18.07221
     95.00857,  -1578.00000,     23.65491,    -18.07225
     95.58091,  -1626.00000,     23.67476,    -18.07228
     96.15325,  -1715.00000,     23.69461,    -18.07231
     96.72559,  -1716.00000,     23.71447,    -18.07234
     97.29793,  -1722.00000,     23.73432,    -18.07237
     97.87027,  -1729.00000,     23.75418,    -18.07240
     98.44261,  -1736.00000,     23.77403,    -18.07242
     99.01495,  -1745.00000,     23.79388,    -18.07244
     99.58729,  -1752.00000,     23.81374,    -18.07246
    100.15963,  -1748.00000,     23.83359,    -18.07248
    100.73197,  -1743.00000,     23.85345,    -18.07249
    101.30431,  -1746.00000,     23.87330,    -18.07250
    101.87666,  -1744.00000,     23.89315,    -18.07251
    102.44900,  -1734.00000,     23.91301,    -18.07252
    103.02134,  -1721.00000,     23.93286,    -18.07253
    103.59368,  -1707.00000,     23.95272,    -18.07253
    104.16602,  -1698.00000,     23.97257,    -18.07254
    104.73836,  -1727.00000,     23.99242,    -18.07254
    105.31070,  -1797.00000,     24.01228,    -18.07254
    105.88304,  -1856.00000,     24.03213,    -18.07253
    106.45538,  -1856.00000,     24.05199,    -18.07253
    107.02772,  -1777.00000,     24.07184,    -18.07252
    107.60006,  -1690.00000,     24.09170,    -18.07251
    108.17240,  -1680.00000,     24.11155,    -18.07250
    108.74474,  -1727.00000,     24.13140,    -18.07249
    109.31709,  -1724.00000,     24.15126,    -18.07247
    109.88943,  -1719.00000,     24.17111,    -18.07245
    110.46177,  -1722.00000,     24.19097,    -18.07243
    111.03411,  -1732.00000,     24.21082,    -18.07241
